array_index,row_id,cluster,Class_external_only,distance_to_cluster_centroid,robust_cluster_anomaly_score,anomaly_rank
153340,153340,1,0,5.465516495244604,1.0190030231279146,485
200429,200429,1,0,5.4654087458459015,1.018908799213167,486
8177,8177,1,0,5.464789777758423,1.0183675284774727,487
124989,124989,1,0,5.463784518886443,1.0174884569708684,488
77872,77872,1,0,5.461653380711526,1.0156248346757326,489
56435,56435,1,0,5.461324007364565,1.0153368066538777,490
133058,133058,1,0,5.460579301774831,1.0146855818967615,491
97263,97263,1,0,5.460544058603898,1.0146547627035836,492
104763,104763,1,0,5.460523369750965,1.014636670865128,493
167516,167516,1,0,5.46036260901815,1.0144960899823943,494
91329,91329,1,0,5.45619853187147,1.0108547179209495,495
80988,80988,1,0,5.4541976192299275,1.0091049743082228,496
9940,9940,1,0,5.450688457071572,1.0060363075682937,497
154190,154190,1,0,5.4494576762803355,1.0049600232851013,498
209878,209878,1,0,5.4484023307754335,1.0040371523820524,499
68036,68036,1,0,5.446950715239943,1.0027677541291624,500
23705,23705,1,0,5.446520737151708,1.0023917500009056,501
132082,132082,1,0,5.445512758066426,1.0015102997418506,502
12171,12171,1,0,5.4454192134714825,1.0014284975411398,503
71335,71335,1,0,5.445334720512599,1.0013546107496538,504
130617,130617,1,0,5.437786218568606,0.9947536513734486,505
208149,208149,1,0,5.434841774016755,0.9921788148010446,506
93043,93043,1,0,5.433158413425223,0.9907067618079268,507
151981,151981,1,0,5.43203861181223,0.9897275257937322,508
63270,63270,1,0,5.432025275225709,0.989715863312025,509
133757,133757,1,0,5.422324834886172,0.9812330924142123,510
151510,151510,1,0,5.422212521378547,0.9811348773105086,511
73421,73421,1,0,5.421635092398918,0.9806299313933647,512
129469,129469,1,0,5.421075328252852,0.9801404328920917,513
178643,178643,1,0,5.42086794488754,0.9799590817869481,514
3560,3560,1,0,5.420524030071047,0.9796583376460063,515
64762,64762,1,0,5.4197897257847,0.9790162085454353,516
190431,190431,1,0,5.4188993902422915,0.9782376343607516,517
225038,225038,1,0,5.41841858045867,0.9778171792992157,518
51080,51080,1,0,5.41836019393276,0.97776612187239,519
9760,9760,1,0,5.416054308781579,0.9757496881055209,520
7866,7866,1,0,5.4153666146532,0.9751483183187255,521
179553,179553,1,0,5.409591783189731,0.9700983854740862,522
39384,39384,1,0,5.4094500036486854,0.9699744031266271,523
156407,156407,1,0,5.408121129440214,0.9688123388215115,524
72001,72001,1,0,5.399419601506622,0.9612030896185937,525
172705,172705,1,0,5.396343206616107,0.9585128660685268,526
171935,171935,1,0,5.390918477705942,0.9537690883721555,527
206516,206516,1,0,5.387936956127195,0.9511618289494765,528
197506,197506,1,0,5.3876313464403145,0.9508945816011893,529
40331,40331,1,0,5.386538962153297,0.9499393212918846,530
13665,13665,1,0,5.38535452824434,0.9489035660950476,531
164709,164709,1,0,5.380671334419199,0.9448082406357687,532
8083,8083,1,0,5.380542493635569,0.9446955728792983,533
47228,47228,1,0,5.378559255096726,0.9429612847880505,534
153533,153533,1,0,5.377765004693283,0.9422667344406358,535
21795,21795,1,0,5.3767420982723175,0.9413722306330522,536
99813,99813,1,0,5.37395855787407,0.9389381003609546,537
11526,11526,1,0,5.372840115228522,0.9379600527267812,538
11697,11697,1,0,5.372795934408135,0.937921417802561,539
5968,5968,1,0,5.372457633774793,0.9376255831118898,540
206177,206177,1,0,5.371011700404725,0.9363611537579146,541
174237,174237,1,0,5.368185050730217,0.933889325597754,542
22877,22877,1,0,5.365501949790484,0.931543026896787,543
211340,211340,1,0,5.364933918719365,0.9310462991946952,544
102882,102882,1,0,5.364786638005382,0.9309175062213194,545
130099,130099,1,0,5.363532029048598,0.9298203848562856,546
58521,58521,1,0,5.360863333972913,0.9274866836911028,547
103986,103986,1,0,5.356170715857103,0.9233831169462927,548
79394,79394,1,0,5.354545494298294,0.9219619049539489,549
191536,191536,1,0,5.351041254763609,0.9188975429143583,550
168914,168914,1,0,5.350092955506438,0.9180682810396821,551
148293,148293,1,0,5.349031095772557,0.9171397136207982,552
11796,11796,1,0,5.3440883789210085,0.9128174423427042,553
149938,149938,1,0,5.34126355964778,0.9103472148186137,554
159694,159694,1,0,5.338922100363419,0.9082996724410952,555
12648,12648,1,0,5.338517147910075,0.9079455525490089,556
84407,84407,1,0,5.336637219425195,0.9063016062864345,557
221580,221580,1,0,5.3347143352532465,0.9046200964453618,558
124404,124404,1,0,5.334586227011258,0.904508069276607,559
10357,10357,1,0,5.334462799443871,0.90440013523032,560
118675,118675,1,0,5.3330634636228185,0.9031764541639344,561
168799,168799,1,0,5.329209066413832,0.8998058887742648,562
101186,101186,1,0,5.323986315538643,0.8952387353688661,563
153293,153293,1,0,5.323781576787268,0.8950596969065874,564
121764,121764,1,0,5.323010638054828,0.8943855319806008,565
188791,188791,1,0,5.322717389974903,0.8941290945209438,566
69195,69195,1,0,5.320523608770313,0.8922106926023611,567
19505,19505,1,0,5.319707731828442,0.8914972304360618,568
150297,150297,1,0,5.318718320936602,0.8906320175564911,569
151047,151047,1,0,5.318619623671014,0.8905457094856286,570
173834,173834,1,0,5.317452176536499,0.8895248087604274,571
94779,94779,1,0,5.316989173117697,0.8891199248799921,572
206154,206154,1,0,5.316488859205079,0.8886824139888191,573
116721,116721,1,0,5.309134112144378,0.8822508879813852,574
65037,65037,1,0,5.308050194147712,0.8813030312124243,575
46469,46469,1,0,5.303475261953862,0.8773023776013419,576
82438,82438,1,0,5.303307405365962,0.8771555915865837,577
112930,112930,1,0,5.293953580132416,0.8689759261593397,578
52916,52916,1,0,5.289752679539823,0.865302352997283,579
101259,101259,1,0,5.28931403006463,0.8649187659772857,580
6876,6876,1,0,5.288768626470613,0.8644418253876889,581
145723,145723,1,0,5.2859976043329695,0.8620186419935707,582
35046,35046,1,0,5.284571380548458,0.8607714481354001,583
55690,55690,1,0,5.284354691996908,0.8605819598983058,584
98968,98968,1,0,5.282654520171089,0.859095205938637,585
151305,151305,1,0,5.281956958133396,0.8584852069338859,586
7246,7246,1,0,5.281915640963299,0.8584490761938566,587
109870,109870,1,0,5.2787665912647945,0.8556953179928639,588
109839,109839,1,0,5.278565834233104,0.8555197614360124,589
107157,107157,1,0,5.27686293064408,0.8540306186238168,590
155347,155347,1,0,5.276739318509854,0.8539225231788546,591
165212,165212,1,0,5.276332951179913,0.8535671660157165,592
140380,140380,1,0,5.273741476313153,0.8513009918202454,593
53885,53885,1,0,5.27281167742773,0.8504879080168292,594
165493,165493,1,0,5.272010696416197,0.8497874719359388,595
100633,100633,1,0,5.267591157439618,0.8459227054614246,596
156927,156927,1,0,5.263304837781021,0.842174435652427,597
168535,168535,1,0,5.2624604089368345,0.8414360056251275,598
209792,209792,1,0,5.255716772895213,0.8355388795610507,599
174619,174619,1,0,5.249092218100373,0.8297458868042584,600
6922,6922,1,0,5.247811757042129,0.8286261584805463,601
97982,97982,1,0,5.2449607092774055,0.8261329948549428,602
1867,1867,1,0,5.242917611159823,0.8243463611922863,603
95906,95906,1,0,5.238708913926919,0.8206659700806098,604
88611,88611,1,0,5.234195021523687,0.8167186941040825,605
156935,156935,1,0,5.230764473844619,0.8137187735853252,606
59760,59760,1,0,5.229238293556617,0.8123841704870394,607
200201,200201,1,0,5.226884995542735,0.8103262754629672,608
180178,180178,1,0,5.223123766017799,0.8070371826756967,609
124264,124264,1,0,5.222819665660209,0.8067712551947696,610
151648,151648,1,0,5.218268976014112,0.8027918010314826,611
136623,136623,1,0,5.217112203508001,0.801780234978111,612
57015,57015,1,0,5.214553839684244,0.7995430154880095,613
178375,178375,1,0,5.211571090951876,0.7969346829529087,614
118043,118043,1,0,5.2100000044585855,0.7955608106010613,615
25604,25604,1,0,5.2094351046151255,0.7950668210722819,616
150609,150609,1,0,5.209262283708704,0.7949156938961733,617
191123,191123,1,0,5.206407261382828,0.7924190546250837,618
151838,151838,1,0,5.203611879224446,0.7899745690562439,619
204888,204888,1,0,5.201893648770604,0.7884720233181725,620
101458,101458,1,0,5.1991401656559955,0.7860641773220461,621
203986,203986,1,0,5.1954394276365035,0.7828279827088772,622
25757,25757,1,0,5.195218000596357,0.7826343507925522,623
8295,8295,1,0,5.191722672154347,0.7795777812608231,624
23315,23315,1,0,5.191342689764427,0.7792454970091733,625
18754,18754,1,0,5.190701703553547,0.7786849720242004,626
142447,142447,1,0,5.186190709039596,0.7747402301729286,627
18458,18458,1,0,5.185874507910105,0.7744637208965233,628
13062,13062,1,0,5.184746632247281,0.7734774243456376,629
183405,183405,1,0,5.183798105134866,0.7726479632177558,630
64484,64484,1,0,5.182065704903779,0.7711330263953795,631
8233,8233,1,0,5.181020728647439,0.7702192231178048,632
145169,145169,1,0,5.180166011307629,0.7694717960812775,633
150481,150481,1,0,5.178873190739574,0.7683412597028311,634
100546,100546,1,0,5.1762372920886195,0.7660362381179072,635
31707,31707,1,0,5.175872340700775,0.7657170980682226,636
132280,132280,1,0,5.171596010540977,0.7619775638038734,637
195695,195695,1,0,5.1710263674047585,0.7614794263947541,638
185913,185913,1,0,5.1707582192404,0.7612449381276958,639
149879,149879,1,0,5.170340838161284,0.7608799497408495,640
36221,36221,1,0,5.168238189140034,0.7590412404347291,641
195495,195495,1,0,5.167841502157546,0.758694348471807,642
50948,50948,1,0,5.1662497730846395,0.7573024247462601,643
152073,152073,1,0,5.165808795069546,0.7569168014815346,644
157694,157694,1,0,5.163107821200051,0.7545548733902372,645
107939,107939,1,0,5.162666334708986,0.7541688054771215,646
93033,93033,1,0,5.160632151366721,0.7523899675426979,647
75963,75963,1,0,5.157901097601075,0.7500017354014042,648
39718,39718,1,0,5.156735347804931,0.7489823189523845,649
1106,1106,1,0,5.156405456813501,0.7486938382645393,650
176552,176552,1,0,5.1559455552994695,0.7482916669153494,651
4565,4565,1,0,5.149521583639439,0.7426740786473222,652
37376,37376,1,0,5.149454985349798,0.7426158402567503,653
194784,194784,1,0,5.147825559680908,0.7411909518846347,654
94264,94264,1,0,5.146504511696161,0.7400357313990296,655
75381,75381,1,0,5.14617699980459,0.7397493311692188,656
169379,169379,1,0,5.1439469587155315,0.7377992209691602,657
9574,9574,1,0,5.142376225496802,0.736425657546296,658
2130,2130,1,0,5.141490597148645,0.7356511996747905,659
180547,180547,1,0,5.138544556183984,0.7330749670828597,660
119996,119996,1,0,5.13692169157357,0.7316558161776994,661
148106,148106,1,0,5.134473603533077,0.7295150298568414,662
137622,137622,1,0,5.133955377719056,0.7290618554956991,663
167835,167835,1,0,5.133031792658916,0.728254205513267,664
204366,204366,1,0,5.132787841009302,0.728040876439391,665
199108,199108,1,0,5.132413359707718,0.7277134027396767,666
130053,130053,1,0,5.131772163401886,0.7271526940323889,667
156700,156700,1,0,5.129724293997145,0.7253618880090531,668
152288,152288,1,0,5.1290064254511485,0.7247341315158126,669
94913,94913,1,0,5.128983352459432,0.7247139548129201,670
151862,151862,1,0,5.128934668952227,0.7246713824117025,671
62016,62016,1,0,5.128110582114245,0.7239507409148406,672
12410,12410,1,0,5.122170680764137,0.7187564589498036,673
149177,149177,1,0,5.119540414936353,0.7164563631153388,674
153634,153634,1,0,5.118939047392137,0.7159304835753995,675
10994,10994,1,0,5.1177654718962655,0.7149042237650911,676
59893,59893,1,0,5.112611064053162,0.7103968344800163,677
180638,180638,1,0,5.112209377020731,0.7100455701095891,678
204966,204966,1,0,5.108701878259565,0.7069783579652013,679
209257,209257,1,0,5.106487255346768,0.7050417305403893,680
9264,9264,1,0,5.1054551529389,0.7041391850927003,681
93169,93169,1,0,5.102282560367303,0.7013648392903489,682
47003,47003,1,0,5.101374381448839,0.7005706615592452,683
127533,127533,1,0,5.0985089250448885,0.6980648979710389,684
151058,151058,1,0,5.097435863810977,0.6971265351454368,685
163709,163709,1,0,5.097025046930564,0.6967672869715885,686
20476,20476,1,0,5.095207198122093,0.6951776276953733,687
49237,49237,1,0,5.091389679891584,0.6918393119680301,688
209856,209856,1,0,5.090254089420906,0.6908462690277791,689
133263,133263,1,0,5.088823334863598,0.6895951131321874,690
7956,7956,1,0,5.077529980854847,0.6797193826116181,691
222486,222486,1,0,5.077431902813077,0.6796336160351207,692
9716,9716,1,0,5.0726167521571845,0.6754228979210251,693
150088,150088,0,1,11.196980115829604,0.6744907594765952,694
9151,9151,1,0,5.070991277398287,0.6740014645120995,695
3071,3071,1,0,5.070304299652127,0.6734007211820452,696
158141,158141,1,0,5.069404950366912,0.6726142647247543,697
226460,226460,1,0,5.06920842232974,0.6724424063084375,698
99875,99875,1,0,5.066055327756973,0.6696851109750596,699
171992,171992,1,0,5.061840230208694,0.6659991229618917,700
93034,93034,1,0,5.061385045753999,0.6656010765526288,701
154918,154918,1,0,5.060830123164077,0.6651158118603505,702
101508,101508,1,0,5.0606088652361105,0.6649223278280209,703
23833,23833,1,0,5.059035835905192,0.6635467565175788,704
152160,152160,1,0,5.058432612999814,0.663019254514832,705
36576,36576,1,0,5.058091487970003,0.662720949966367,706
184255,184255,1,0,5.057782801191028,0.6624510117848434,707
171557,171557,1,0,5.056805678842169,0.6615965449014465,708
156776,156776,1,0,5.056052158833437,0.6609376121749664,709
8013,8013,1,0,5.054210392308286,0.6593270375068822,710
208722,208722,1,0,5.051746003773337,0.6571719968475458,711
154998,154998,1,0,5.04788108523992,0.6537922308461966,712
13071,13071,1,0,5.047821962538867,0.653740529654257,713
153487,153487,1,0,5.045249926020652,0.6514913537652101,714
44508,44508,1,0,5.044753472470932,0.6510572186562583,715
88404,88404,1,0,5.04473978453061,0.6510452489252206,716
224855,224855,1,0,5.043870105161825,0.6502847380018257,717
217055,217055,1,0,5.042364936422309,0.6489685089304683,718
9493,9493,1,0,5.038568609022302,0.6456487240072938,719
187174,187174,1,0,5.0357460482975025,0.643180471522296,720
163131,163131,1,0,5.035360210214212,0.6428430666262662,721
33012,33012,1,0,5.034249447921991,0.6418717352519123,722
52871,52871,1,0,5.026964479608219,0.6355012288583335,723
199422,199422,1,0,5.024564470457995,0.6334024862176484,724
194059,194059,1,0,5.022879386583314,0.6319289262603489,725
37594,37594,1,0,5.020843967009847,0.6301490072754057,726
177251,177251,1,0,5.015112586667765,0.6251370712530844,727
98492,98492,1,0,5.013390469432,0.6236311266300729,728
139313,139313,1,0,5.012504647851981,0.6228564997825661,729
36776,36776,1,0,5.011681116061612,0.622136343659726,730
83452,83452,1,0,5.010039099161758,0.6207004445990381,731
7883,7883,1,0,5.006909138621374,0.6179633793469532,732
190528,190528,1,0,5.005917735048284,0.6170964239218966,733
130036,130036,1,0,5.004461908262767,0.6158233430455469,734
46684,46684,1,0,5.004361610968661,0.6157356357933197,735
192937,192937,1,0,5.001481877068126,0.6132173869231792,736
39109,39109,1,0,5.000174086383122,0.6120737595851539,737
34169,34169,1,0,5.00004312657851,0.6119592388025437,738
74785,74785,1,0,4.995756551476449,0.608210745615193,739
172699,172699,1,0,4.995203371224642,0.6077270045501464,740
179767,179767,1,0,4.992328064429361,0.605212627062984,741
216480,216480,1,0,4.990275437142474,0.6034176604012855,742
170846,170846,1,0,4.988956674465054,0.6022644383547007,743
156669,156669,1,0,4.983393234159553,0.5973993613207357,744
166742,166742,1,0,4.981999288746726,0.5961803940195433,745
76104,76104,1,0,4.979445534766936,0.5939472057124469,746
23179,23179,1,0,4.978303467387868,0.5929484988921999,747
9243,9243,1,0,4.978183086619605,0.5928432291887704,748
5631,5631,1,0,4.975694486104741,0.5906670158123807,749
207283,207283,1,0,4.974000392616694,0.5891855771935575,750
191171,191171,1,0,4.968896366904655,0.5847222457100056,751
191698,191698,1,0,4.968266163286597,0.5841711498088055,752
221408,221408,1,0,4.966824163700266,0.5829101604415767,753
148842,148842,1,0,4.9627501847402495,0.5793475767906601,754
137550,137550,1,0,4.962290914757934,0.5789459576987567,755
162608,162608,1,0,4.961867923589146,0.5785760634412768,756
7869,7869,1,0,4.961235095504421,0.5780226725154494,757
168228,168228,1,0,4.96056056803576,0.5774328166140003,758
201929,201929,1,0,4.9584697061429654,0.5756044148307067,759
154978,154978,1,0,4.956731081357634,0.5740840348051613,760
7178,7178,1,0,4.956454798736189,0.5738424331769124,761
58792,58792,1,0,4.9549088783653366,0.5724905679137702,762
198458,198458,1,0,4.953809194109513,0.5715289239805498,763
217390,217390,1,0,4.952358100536491,0.5702599821696238,764
145258,145258,1,0,4.951464574313384,0.5694786178215627,765
37951,37951,1,0,4.950865476492762,0.5689547230930933,766
157418,157418,1,0,4.9486775951875375,0.5670414804758295,767
10084,10084,1,0,4.947583448626498,0.5660846791058852,768
77186,77186,1,0,4.946680642535807,0.5652951997663483,769
113270,113270,1,0,4.946076616405974,0.5647669953656898,770
190305,190305,1,0,4.944378294605484,0.5632818592027883,771
10002,10002,1,0,4.944231826923413,0.563153777203677,772
139921,139921,1,0,4.94097381170942,0.5603047316269268,773
51638,51638,1,0,4.938941769627097,0.5585277661660079,774
70252,70252,1,0,4.938024663386692,0.5577257817349915,775
87748,87748,1,0,4.9371985582346785,0.5570033752774753,776
13216,13216,1,0,4.936946685143386,0.5567831191185826,777
214576,214576,1,0,4.936765499332223,0.5566246770610845,778
204119,204119,1,0,4.934201082516832,0.5543821643946445,779
194756,194756,1,0,4.926839240465683,0.5479444340112871,780
28332,28332,1,0,4.926122545706942,0.5473177039630353,781
174439,174439,1,0,4.9259893092419045,0.5472011923028849,782
181854,181854,1,0,4.923134157064385,0.5447044394800694,783
197348,197348,1,0,4.922151668862421,0.5438452803042644,784
103098,103098,1,0,4.921576103300073,0.543341963894785,785
181269,181269,1,0,4.918718485585565,0.5408430550270186,786
51226,51226,1,0,4.918050285875447,0.5402587325780868,787
55373,55373,1,0,4.917839141767777,0.5400740928061697,788
193371,193371,1,0,4.916298364544911,0.5387267250858746,789
7254,7254,1,0,4.913649294976135,0.5364101858920084,790
129477,129477,1,0,4.912050468675786,0.5350120558343474,791
182690,182690,1,0,4.911310120034256,0.5343646411097795,792
74547,74547,1,0,4.909832125183174,0.5330721748638119,793
118060,118060,1,0,4.906403034802704,0.530073528712991,794
98104,98104,1,0,4.905967911645724,0.5296930253622357,795
69580,69580,1,0,4.905497757017394,0.5292818879438227,796
161682,161682,1,0,4.90247017396803,0.5266343490195144,797
192631,192631,1,0,4.90076089055204,0.5251396272223833,798
21673,21673,1,0,4.8992531983533825,0.52382119145473,799
157981,157981,1,0,4.898068125831215,0.5227848778080323,800
221611,221611,1,0,4.896912923307152,0.5217746846612056,801
120496,120496,1,0,4.896704737850841,0.5215926321493264,802
176471,176471,1,0,4.89646537946582,0.5213833197602458,803
150620,150620,1,0,4.893541894043079,0.5188268113754531,804
30204,30204,1,0,4.893399840295436,0.5187025892417925,805
185945,185945,1,0,4.892045487312361,0.5175182444421677,806
211563,211563,1,0,4.890668629810112,0.5163142200534083,807
179077,179077,1,0,4.888609664147832,0.5145137106550459,808
204165,204165,1,0,4.886719051434711,0.5128604213258462,809
13729,13729,1,0,4.883838185395021,0.5103411824308471,810
63659,63659,1,0,4.882584483545983,0.5092448543068335,811
160352,160352,1,0,4.87852082779517,0.5056912980212255,812
181308,181308,1,0,4.870215695988813,0.4984286864362315,813
7623,7623,1,0,4.870150668061964,0.4983718212851542,814
226694,226694,1,0,4.869280646173258,0.4976110108374167,815
146434,146434,1,0,4.8663859640698295,0.4950796901709413,816
199916,199916,1,0,4.864616243518386,0.49353211774478434,817
36679,36679,1,0,4.863720680023678,0.4927489718581913,818
153231,153231,1,0,4.862386529048328,0.4915822931641465,819
223007,223007,1,0,4.861950876923837,0.49120132724570886,820
125966,125966,1,0,4.856210024304632,0.4861811079750084,821
137968,137968,1,0,4.852503221485237,0.48293960985949125,822
32603,32603,1,0,4.850859559412004,0.48150227213948765,823
110800,110800,1,0,4.8501955254030715,0.48092159248279526,824
111914,111914,1,0,4.847557280234796,0.47861451893237866,825
211365,211365,1,0,4.847291755334319,0.4783823246381429,826
99887,99887,1,0,4.843626514438433,0.4751771712928484,827
116521,116521,1,0,4.843094763832655,0.47471216986964465,828
44396,44396,1,0,4.839506887301076,0.47157466955401756,829
98583,98583,1,0,4.8395068768534735,0.47157466041787344,830
146909,146909,1,0,4.839204531245606,0.4713102674177903,831
45624,45624,1,0,4.838083931884315,0.4703303337944343,832
215138,215138,1,0,4.837886925835113,0.47015805736961547,833
179579,179579,1,0,4.837450456246952,0.46977637660146093,834
141139,141139,1,0,4.83335492194852,0.46619494339413203,835
86174,86174,1,0,4.832919424979019,0.4658141131545071,836
172202,172202,1,0,4.829949804289611,0.4632172607354496,837
128321,128321,1,0,4.82783891067232,0.4613713417546219,838
196165,196165,1,0,4.826367328282869,0.4600844830317154,839
120016,120016,1,0,4.826210049744149,0.45994694723288515,840
95897,95897,1,0,4.825721283196863,0.45951953419821673,841
13133,13133,1,0,4.822783763507265,0.4569507532292628,842
34428,34428,1,0,4.820246457427912,0.4547319481631612,843
69022,69022,1,0,4.818790223426536,0.45345851118763264,844
165053,165053,1,0,4.8128844234931485,0.4482940499828092,845
105911,105911,1,0,4.809776937906376,0.4455766384655806,846
221024,221024,1,0,4.808142160546204,0.44414707018518523,847
84376,84376,1,0,4.802921598576657,0.4395818309181589,848
84649,84649,1,0,4.801610781993942,0.43843555751499097,849
133362,133362,1,0,4.801274857514451,0.4381418007061506,850
179019,179019,1,0,4.7965069515542815,0.43397239679181626,851
91183,91183,1,0,4.796077822556906,0.4335971351703916,852
107126,107126,1,0,4.795466427198736,0.4330624865802447,853
103017,103017,1,0,4.793781736581726,0.43158927051606844,854
145980,145980,1,0,4.792596914710307,0.43055317605662385,855
168688,168688,1,0,4.791150497945647,0.4292883239872435,856
34618,34618,1,0,4.790740727714289,0.4289299910794901,857
123560,123560,1,0,4.789013501035112,0.4274195783873636,858
180322,180322,1,0,4.788423817635815,0.4269039163139533,859
133517,133517,1,0,4.786849713596788,0.4255274052005388,860
84107,84107,1,0,4.785613997224112,0.4244468048857918,861
67002,67002,1,0,4.7826461211383995,0.4218514780751537,862
73520,73520,1,0,4.779154113833118,0.4187978127870474,863
167735,167735,1,0,4.778560335316896,0.41827856964541094,864
102665,102665,1,0,4.777186554301034,0.4170772355602124,865
221762,221762,1,0,4.776940309960818,0.4168619015908437,866
155324,155324,1,0,4.775514386944823,0.4156149707465499,867
87228,87228,1,0,4.7747762398915405,0.41496948125094724,868
46038,46038,1,0,4.773095650635984,0.4134998517156664,869
134508,134508,1,0,4.772578608486118,0.41304771243659155,870
62731,62731,1,0,4.770833342919362,0.4115215252285439,871
64616,64616,1,0,4.768040380446407,0.4090791556087131,872
57238,57238,1,0,4.767259752842222,0.40839651802824956,873
26928,26928,1,0,4.761237406748672,0.40313014038034983,874
176625,176625,1,0,4.761201703457862,0.4030989188248708,875
181610,181610,1,0,4.7610083062201145,0.40292979820738717,876
157243,157243,1,0,4.760841111079052,0.4027835906098742,877
58010,58010,1,0,4.7603440377715085,0.40234891353958463,878
67461,67461,1,0,4.760130062073382,0.40216179761892823,879
90265,90265,1,0,4.760032653219387,0.4020766162289151,880
104756,104756,1,0,4.758021611579764,0.40031801508321735,881
45382,45382,1,0,4.7575361422474165,0.3998934853732172,882
71721,71721,1,0,4.75470537483767,0.39741805636573124,883
142471,142471,1,0,4.754457129232554,0.3972009723447097,884
38676,38676,1,0,4.754100734671503,0.396889315007022,885
72213,72213,1,0,4.751981796654297,0.39503636141754755,886
68414,68414,1,0,4.7510628294548995,0.39423274962857335,887
93993,93993,1,0,4.750820771226085,0.3940210762996218,888
94904,94904,1,0,4.750288607049546,0.3935557132200508,889
5212,5212,1,0,4.749205055387304,0.3926081768005671,890
208849,208849,1,0,4.748320495921057,0.3918346536371817,891
205176,205176,1,0,4.747123632058631,0.3907880287845505,892
167114,167114,1,0,4.746315608860016,0.39008143450284166,893
100461,100461,1,0,4.745844460505876,0.3896694280982706,894
10147,10147,1,0,4.743782190408283,0.3878660290612198,895
177738,177738,1,0,4.739701223566343,0.3842973346978669,896
46344,46344,1,0,4.738274323099382,0.38304954909932193,897
99799,99799,1,0,4.738050065303663,0.3828534417643411,898
177423,177423,1,0,4.737433035202297,0.38231386574472387,899
101203,101203,1,0,4.736707258752799,0.3816791940052327,900
148138,148138,1,0,4.73575591181069,0.38084726701307864,901
30036,30036,1,0,4.735637593969824,0.38074380128347657,902
136336,136336,1,0,4.7326247849721135,0.37810918186498654,903
96196,96196,1,0,4.73094276608716,0.3766383021577321,904
25640,25640,1,0,4.729750286682752,0.37559551139423253,905
162585,162585,1,0,4.7278838868194715,0.37396339554281166,906
79038,79038,1,0,4.726796618533257,0.3730126090368811,907
137339,137339,1,0,4.72678513121172,0.3730025636870398,908
123628,123628,1,0,4.725521045456803,0.3718971551201272,909
60191,60191,1,0,4.7237897271152525,0.37038316438068647,910
169888,169888,1,0,4.723382595720164,0.37002713906338536,911
112495,112495,1,0,4.723104918471829,0.36978431787190164,912
187118,187118,1,0,4.7183320592458555,0.3656105824615178,913
220854,220854,1,0,4.717172049308164,0.3645961853623971,914
12283,12283,1,0,4.7143378198550945,0.36211772889230937,915
77494,77494,1,0,4.713961962398822,0.36178905178279747,916
95236,95236,1,0,4.713755199163484,0.36160824296442684,917
98264,98264,1,0,4.713679830059344,0.3615423347354378,918
36048,36048,1,0,4.713651024390814,0.3615171449627943,919
23388,23388,1,0,4.7127336359059635,0.36071491371669684,920
63373,63373,1,0,4.711388620713259,0.3595387345604488,921
42619,42619,1,0,4.710480453941334,0.35874456745116334,922
225361,225361,1,0,4.707808483520769,0.3564080020860838,923
111279,111279,1,0,4.7072244610898375,0.35589729037533957,924
77447,77447,1,0,4.706792527636915,0.3555195763339149,925
83305,83305,1,0,4.706360154530009,0.3551414778270559,926
209659,209659,1,0,4.704142786358602,0.35320244974835263,927
118952,118952,1,0,4.7032528273689875,0.3524242048488318,928
145167,145167,1,0,4.702308492703954,0.35159840990200897,929
12555,12555,1,0,4.702228172595573,0.35152817215464605,930
32077,32077,1,0,4.70015378333734,0.34971417524166515,931
64730,64730,1,0,4.6978231263230334,0.3476760791551232,932
19143,19143,1,0,4.696918868272541,0.3468853301162816,933
43143,43143,1,0,4.694284461055509,0.34458161274970533,934
42456,42456,1,0,4.693027762039652,0.3434826636849319,935
69717,69717,1,0,4.692921209008422,0.34338948596095764,936
82445,82445,1,0,4.692675571029422,0.34317468223795905,937
117567,117567,1,0,4.691276943503131,0.3419516205560529,938
225536,225536,1,0,4.690958764064625,0.34167338130229047,939
195298,195298,1,0,4.690811465652094,0.3415445728520161,940
189737,189737,1,0,4.689222942240907,0.3401554523903407,941
133298,133298,1,0,4.688930314665077,0.3398995575446163,942
129883,129883,1,0,4.688819571482874,0.3398027156477289,943
178248,178248,1,0,4.687840058826228,0.338946158505269,944
46724,46724,1,0,4.686523232524934,0.3377946297668709,945
43076,43076,1,0,4.684185590014899,0.3357504250545562,946
54756,54756,1,0,4.683890830504351,0.33549266588998106,947
216046,216046,1,0,4.68298136443579,0.3346973625811716,948
122655,122655,1,0,4.679108186945414,0.33131037434688376,949
226075,226075,1,0,4.677123393685304,0.32957472669422866,950
151613,151613,1,0,4.675858174030221,0.32846832656250147,951
220795,220795,1,0,4.672633951197791,0.3256488315031351,952
225242,225242,1,0,4.672284142933188,0.3253429337023217,953
28035,28035,1,0,4.669948895130228,0.3233008230961268,954
41244,41244,1,0,4.669679434276607,0.32306518691805736,955
8646,8646,1,0,4.667949371828947,0.32155229442362165,956
219544,219544,1,0,4.667618230259965,0.3212627201397646,957
202446,202446,1,0,4.667279286515363,0.32096632306581063,958
118081,118081,1,0,4.667157354020318,0.32085969641956985,959
91712,91712,1,0,4.666876161853951,0.3206138015279913,960
26768,26768,1,0,4.665036394816055,0.3190049753570587,961
159943,159943,1,0,4.662373590551101,0.316676425545432,962
203008,203008,1,0,4.661444142449659,0.3158636484930535,963
173128,173128,1,0,4.661089117680301,0.3155531890008964,964
